County_State,Number_Insured,NInsured_CI_LowerBound,NInsured_CI_UpperBound,Number_Uninsured,NUninsured_CI_LowerBound,NUninsured_CI_UpperBound,Population,Insured_rate,Lower_Payment_Est,Ave_Payment,Higher_Payment_Est,State,Regions,Insured_rate_EqWidth,Ave_Payment_EqWidth,Pop_EqWidth
"taylor, tx",91185.0,89565.5,92804.5,21498.0,19878.5,23117.5,112683.0,0.8089413812985771,19185.25,20365.875,21620.625,tx,southwest,Very_Low,Moderate,Medium
"taylor, wi",14944.0,14777.5,15110.5,1695.0,1528.5,1861.5,16639.0,0.8984101065767581,13030.0,15424.5,18036.5,wi,midwest,Fair,Very_Cheap,Very_Small
"taylor, wv",11814.5,11638.5,11990.5,1647.5,1471.5,1823.5,13462.0,0.8780203784409948,13793.5,16084.5,18723.5,wv,southeast,Fair,Very_Cheap,Very_Small
"tazewell, il",102888.5,102161.5,103615.5,7725.5,6998.5,8452.5,110614.0,0.9304355362876913,16439.875,18787.0,21080.0,il,midwest,High,Moderate,Medium
"tazewell, va",28857.0,28401.5,29312.5,4983.5,4528.0,5439.0,33840.5,0.8533032405893772,14603.583333333332,16393.583333333332,18268.583333333336,va,southeast,Low,Very_Cheap,Very_Small
"tehama, ca",44104.5,43443.0,44766.0,7353.5,6692.0,8015.0,51458.0,0.8573140111127843,14921.666666666666,16074.0,17264.0,ca,west,Low,Very_Cheap,Small
"teller, co",16903.5,16687.0,17120.0,2164.5,1948.0,2381.0,19068.0,0.886936960043816,16332.5,18544.5,20849.5,co,west,Fair,Cheap,Very_Small
"terrebonne, la",79111.0,77721.0,80501.0,18744.5,17354.5,20134.5,97855.5,0.8084025368106426,16010.083333333332,17508.166666666668,19119.458333333336,la,southeast,Very_Low,Cheap,Medium
"teton, wy",16304.0,15957.5,16650.5,3463.0,3116.5,3809.5,19767.0,0.8245406064519127,14096.333333333334,15658.333333333334,17353.333333333332,wy,west,Very_Low,Very_Cheap,Very_Small
"texas, mo",15517.0,15207.5,15826.5,3380.0,3070.5,3689.5,18897.0,0.8213051525569548,12474.5,13822.0,15330.5,mo,midwest,Very_Low,Very_Cheap,Very_Small
"texas, ok",14171.0,13791.0,14551.0,4708.0,4328.0,5088.0,18879.0,0.7507914887063156,11829.0,13377.0,14943.0,ok,southwest,Very_Low,Very_Cheap,Very_Small
"thayer, ne",3423.0,3377.5,3468.5,424.5,379.0,470.0,3847.5,0.8896733110166184,15482.333333333334,17836.333333333332,20426.333333333332,ne,midwest,Fair,Cheap,Very_Small
"thomas, ga",30253.5,29680.0,30827.0,6719.0,6145.5,7292.5,36972.5,0.8184121147453973,18417.5,19592.75,20810.25,ga,southeast,Very_Low,Moderate,Very_Small
"thomas, ks",5737.0,5657.0,5817.0,703.5,623.5,783.5,6440.5,0.8908436685741177,17534.5,19970.5,22606.5,ks,midwest,Fair,Moderate,Very_Small
"thurston, ne",4955.5,4855.0,5056.0,1054.0,953.5,1154.5,6009.5,0.8246026900197129,18268.5,20672.5,23225.0,ne,midwest,Very_Low,Expensive,Very_Small
"tift, ga",26118.5,25526.0,26711.0,7354.0,6761.5,7946.5,33472.5,0.7803116648208924,16137.0,17282.5,18498.75,ga,southeast,Very_Low,Cheap,Very_Small
"tillamook, or",16011.5,15719.5,16303.5,3066.0,2774.0,3358.0,19077.5,0.8396484338506753,16030.0,18134.0,20493.666666666668,or,west,Low,Cheap,Very_Small
"tippah, ms",14787.0,14460.0,15114.0,3578.5,3251.5,3905.5,18365.5,0.8052353948746402,16491.0,19167.0,22064.0,ms,southeast,Very_Low,Moderate,Very_Small
"tippecanoe, in",128325.0,126417.5,130232.5,22433.0,20525.5,24340.5,150758.0,0.8508560253564923,18714.375,19865.625,21077.625,in,midwest,Low,Moderate,Large
"tipton, in",10876.0,10728.5,11023.5,1515.5,1368.0,1663.0,12391.5,0.8780701096485136,17864.333333333332,19754.333333333332,21750.333333333332,in,midwest,Fair,Moderate,Very_Small
"tipton, tn",46433.5,45839.0,47028.0,6383.0,5788.5,6977.5,52816.5,0.8791882385958643,13830.0,15942.5,18108.0,tn,southeast,Fair,Very_Cheap,Small
"tishomingo, ms",12661.0,12389.5,12932.5,2935.0,2663.5,3206.5,15596.0,0.8118731948900046,15077.5,16951.5,19026.0,ms,southeast,Very_Low,Cheap,Very_Small
"titus, tx",20230.0,19694.0,20766.0,7708.5,7172.5,8244.5,27938.5,0.724229856384677,18084.666666666668,19993.333333333332,22056.666666666668,tx,southwest,Very_Low,Moderate,Very_Small
"todd, mn",17309.0,17105.0,17513.0,2105.0,1901.0,2309.0,19414.0,0.8919093525333527,11938.0,14198.0,16547.0,mn,midwest,Fair,Very_Cheap,Very_Small
"todd, sd",7462.5,7310.5,7614.5,1470.5,1318.5,1622.5,8933.0,0.8351417979523135,12030.0,14186.0,16472.0,sd,midwest,Low,Very_Cheap,Very_Small
"tolland, ct",108791.5,108073.0,109510.0,6871.0,6152.5,7589.5,115662.5,0.9406851782309646,18059.625,20099.0,22338.25,ct,northeast,Very_High,Moderate,Large
"tom green, tx",75709.5,74233.0,77186.0,19360.5,17884.0,20837.0,95070.0,0.7960403935295279,17553.0,18754.0,20026.875,tx,southwest,Very_Low,Moderate,Medium
"tompkins, ny",71746.0,70925.0,72567.0,7110.0,6289.0,7931.0,78856.0,0.9098094515226798,16792.75,18106.5,19496.25,ny,northeast,High,Cheap,Medium
"tooele, ut",50253.5,49650.0,50857.0,6057.0,5453.5,6660.5,56310.5,0.8921956377605343,15911.0,17780.666666666668,19802.666666666668,ut,west,Fair,Cheap,Small
"toole, mt",3004.5,2938.0,3071.0,658.5,592.0,725.0,3663.0,0.8204772580093096,14220.0,17090.0,19951.0,mt,west,Very_Low,Cheap,Very_Small
"toombs, ga",18093.0,17698.5,18487.5,4867.0,4472.5,5261.5,22960.0,0.7881776040139421,17458.5,19049.75,20794.25,ga,southeast,Very_Low,Moderate,Very_Small
"towner, nd",1504.5,1479.0,1530.0,235.5,210.0,261.0,1740.0,0.8647141362252664,13119.0,15809.0,18642.0,nd,midwest,Low,Very_Cheap,Very_Small
"towns, ga",5149.0,5025.5,5272.5,1412.0,1288.5,1535.5,6561.0,0.7850500545475159,13323.5,15172.5,17154.0,ga,southeast,Very_Low,Very_Cheap,Very_Small
"traill, nd",5773.5,5709.0,5838.0,581.5,517.0,646.0,6355.0,0.9087942387247114,13638.0,16222.0,19041.0,nd,midwest,High,Very_Cheap,Very_Small
"transylvania, nc",19134.0,18778.5,19489.5,3910.5,3555.0,4266.0,23044.5,0.8303947199404772,16111.333333333334,17545.333333333332,19100.0,nc,southeast,Low,Cheap,Very_Small
"trego, ks",1954.5,1925.5,1983.5,267.5,238.5,296.5,2222.0,0.879799246770252,16094.5,18097.0,20385.5,ks,midwest,Fair,Cheap,Very_Small
"trempealeau, wi",21980.0,21751.5,22208.5,2311.5,2083.0,2540.0,24291.5,0.9049006802290839,15031.5,17788.5,20576.5,wi,midwest,High,Cheap,Very_Small
"trigg, ky",9559.0,9400.0,9718.0,1640.5,1481.5,1799.5,11199.5,0.8541517464695685,13627.0,16046.0,18421.0,ky,southeast,Low,Very_Cheap,Very_Small
"trinity, ca",8515.5,8365.0,8666.0,1454.5,1304.0,1605.0,9970.0,0.8556298884688844,13997.0,16207.0,18610.5,ca,west,Low,Very_Cheap,Very_Small
"trinity, tx",8200.0,7990.0,8410.0,2633.5,2423.5,2843.5,10833.5,0.7571811869332428,15676.5,18219.5,21041.5,tx,southwest,Very_Low,Cheap,Very_Small
"tripp, sd",3452.5,3380.0,3525.0,723.5,651.0,796.0,4176.0,0.8268699377870676,13707.0,15792.0,17775.0,sd,midwest,Very_Low,Very_Cheap,Very_Small
"troup, ga",48516.0,47651.0,49381.0,9591.0,8726.0,10456.0,58107.0,0.8349616890101534,18605.0,20201.25,21931.75,ga,southeast,Low,Moderate,Small
"trousdale, tn",5591.5,5482.5,5700.5,1057.0,948.0,1166.0,6648.5,0.8407894183712472,14034.5,16591.5,19332.5,tn,southeast,Low,Very_Cheap,Very_Small
"trumbull, oh",143956.0,142449.0,145463.0,18793.0,17286.0,20300.0,162749.0,0.8850003726852935,19293.25,20836.0,22484.25,oh,midwest,Fair,Expensive,Very_Large
"tuolumne, ca",33593.5,33153.5,34033.5,4429.0,3989.0,4869.0,38022.5,0.8838148147825852,16925.25,18269.5,19729.75,ca,west,Fair,Cheap,Very_Small
"turner, sd",5793.0,5713.5,5872.5,777.0,697.5,856.5,6570.0,0.8819004439329778,12069.0,14852.0,17586.0,sd,midwest,Fair,Very_Cheap,Very_Small
"tuscaloosa, al",147932.0,146057.0,149807.0,21108.5,19233.5,22983.5,169040.5,0.8750247981244104,19467.25,20277.25,21135.0,al,southeast,Fair,Moderate,Very_Large
"tuscarawas, oh",66754.5,65939.5,67569.5,8898.5,8083.5,9713.5,75653.0,0.8824861468459448,15594.25,17510.0,19504.625,oh,midwest,Fair,Cheap,Small
"tuscola, mi",39025.0,38609.5,39440.5,4601.0,4185.5,5016.5,43626.0,0.8949918794723075,15039.5,17415.166666666664,19923.5,mi,midwest,Fair,Cheap,Small
"twin falls, id",55853.5,54852.5,56854.5,12312.5,11311.5,13313.5,68166.0,0.8190145012411747,17794.25,18927.75,20169.0,id,west,Very_Low,Moderate,Small
"tyler, tx",12049.0,11789.0,12309.0,3080.0,2820.0,3340.0,15129.0,0.7966637176945366,13086.0,15026.5,17223.0,tx,southwest,Very_Low,Very_Cheap,Very_Small
"tyler, wv",6221.0,6131.5,6310.5,885.5,796.0,975.0,7106.5,0.875838215219858,12909.0,15551.0,18141.0,wv,southeast,Fair,Very_Cheap,Very_Small
"uinta, wy",15952.5,15707.5,16197.5,2489.5,2244.5,2734.5,18442.0,0.8651610327246102,15463.5,17343.5,19337.0,wy,west,Low,Cheap,Very_Small
"uintah, ut",27879.0,27373.0,28385.0,5368.5,4862.5,5874.5,33247.5,0.8383814877144625,14735.0,16551.666666666668,18614.0,ut,west,Low,Very_Cheap,Very_Small
"ulster, ny",128519.0,127249.0,129789.0,14394.5,13124.5,15664.5,142913.5,0.8994874322413267,16750.666666666668,18205.722222222223,19810.44444444444,ny,northeast,Fair,Cheap,Large
"umatilla, or",52130.5,51294.0,52967.0,9819.5,8983.0,10656.0,61950.0,0.8419094802814335,15320.333333333334,16959.166666666664,18740.333333333336,or,west,Low,Cheap,Small
"unicoi, tn",11889.5,11679.5,12099.5,2075.0,1865.0,2285.0,13964.5,0.8516062829286346,13415.0,15489.0,17757.0,tn,southeast,Low,Very_Cheap,Very_Small
"union, ar",28509.0,28058.5,28959.5,4808.5,4358.0,5259.0,33317.5,0.8560748536060903,19111.75,20788.0,22586.25,ar,southeast,Low,Expensive,Very_Small
"union, ga",11728.0,11462.0,11994.0,3119.5,2853.5,3385.5,14847.5,0.7897699723193768,17058.25,18774.75,20717.25,ga,southeast,Very_Low,Moderate,Very_Small
"union, ia",9062.0,8961.0,9163.0,831.0,730.0,932.0,9893.0,0.9162708841051761,18287.5,20248.0,22257.0,ia,midwest,High,Moderate,Very_Small
"union, il",12457.5,12302.0,12613.0,1547.5,1392.0,1703.0,14005.0,0.8900526352207367,13874.5,15953.5,18117.5,il,midwest,Fair,Very_Cheap,Very_Small
"union, ky",11152.0,10980.5,11323.5,1561.5,1390.0,1733.0,12713.5,0.877266247758294,17090.0,19811.0,22492.0,ky,southeast,Fair,Moderate,Very_Small
"union, ms",18895.0,18479.0,19311.0,4647.0,4231.0,5063.0,23542.0,0.8023636038432199,16683.25,18440.0,20383.5,ms,southeast,Very_Low,Cheap,Very_Small
"union, nm",2307.5,2255.0,2360.0,505.0,452.5,557.5,2812.5,0.8216180703576179,15128.0,17936.0,20872.5,nm,southwest,Very_Low,Cheap,Very_Small
"union, oh",41637.5,41297.0,41978.0,3338.5,2998.0,3679.0,44976.0,0.9255885657632688,16520.666666666668,18519.666666666668,20703.333333333332,oh,midwest,High,Cheap,Small
"union, or",17797.0,17527.0,18067.0,2569.5,2299.5,2839.5,20366.5,0.8740461050214051,13875.0,15262.666666666666,16724.666666666668,or,west,Fair,Very_Cheap,Very_Small
"union, pa",26180.5,25860.5,26500.5,3100.0,2780.0,3420.0,29280.5,0.8940991383481702,17331.25,18579.75,19910.75,pa,northeast,Fair,Cheap,Very_Small
"union, sc",19140.5,18825.0,19456.0,3243.0,2927.5,3558.5,22383.5,0.8554628013189344,13025.0,16066.0,19022.0,sc,southeast,Low,Very_Cheap,Very_Small
"union, sd",11687.5,11582.0,11793.0,941.5,836.0,1047.0,12629.0,0.9254217594378538,18713.0,19170.0,19657.0,sd,midwest,High,Moderate,Very_Small
"upshur, wv",16547.5,16284.5,16810.5,2486.0,2223.0,2749.0,19033.5,0.8697315233756178,13222.0,15612.5,18223.5,wv,southeast,Fair,Very_Cheap,Very_Small
"upson, ga",17811.5,17460.0,18163.0,3800.0,3448.5,4151.5,21611.5,0.8243675744651147,17053.25,19173.75,21570.0,ga,southeast,Very_Low,Moderate,Very_Small
"val verde, tx",29892.5,29140.0,30645.0,10499.0,9746.5,11251.5,40391.5,0.7401051906807441,16005.333333333334,17815.333333333332,19833.666666666668,tx,southwest,Very_Low,Cheap,Small
"valley, id",6414.0,6283.0,6545.0,1272.0,1141.0,1403.0,7686.0,0.8340271000793834,16184.5,18013.0,19954.5,id,west,Low,Cheap,Very_Small
"valley, mt",4798.0,4690.5,4905.5,1185.5,1078.0,1293.0,5983.5,0.8019751550192726,15789.0,17737.333333333332,19855.666666666668,mt,west,Very_Low,Cheap,Very_Small
"valley, ne",2733.5,2689.0,2778.0,404.0,359.5,448.5,3137.5,0.8713018839480218,16407.5,19032.0,21911.0,ne,midwest,Fair,Moderate,Very_Small
"van buren, ar",10441.0,10231.5,10650.5,2172.0,1962.5,2381.5,12613.0,0.8283000859516569,15198.333333333334,17028.0,19027.0,ar,southeast,Very_Low,Cheap,Very_Small
"van buren, ia",5182.0,5112.5,5251.5,636.0,566.5,705.5,5818.0,0.8909817813839944,15277.0,17419.0,19600.0,ia,midwest,Fair,Cheap,Very_Small
"van buren, mi",54813.0,54139.5,55486.5,8011.0,7337.5,8684.5,62824.0,0.8728723107685794,14547.166666666668,16349.666666666666,18328.833333333336,mi,midwest,Fair,Very_Cheap,Small
"van wert, oh",20863.5,20640.5,21086.5,2224.0,2001.0,2447.0,23087.5,0.9037172099333526,17057.0,18816.0,20780.333333333332,oh,midwest,High,Moderate,Very_Small
"vance, nc",31115.0,30574.5,31655.5,5926.5,5386.0,6467.0,37041.5,0.8402987459657021,16539.666666666668,18144.333333333332,19864.666666666668,nc,southeast,Low,Cheap,Very_Small
"vanderburgh, in",130153.5,128643.5,131663.5,18326.5,16816.5,19836.5,148480.0,0.8766627311117023,18239.25,19084.625,19973.75,in,midwest,Fair,Moderate,Large
"venango, pa",38245.0,37850.0,38640.0,4119.0,3724.0,4514.0,42364.0,0.9031400713080853,18671.0,20411.75,22366.25,pa,northeast,High,Moderate,Small
"vermilion, il",57714.5,57133.5,58295.5,5863.5,5282.5,6444.5,63578.0,0.9081863347171784,16256.875,18260.0,20425.125,il,midwest,High,Cheap,Small
"vermilion, la",41933.5,41193.5,42673.5,9140.5,8400.5,9880.5,51074.0,0.8209884948630082,16338.833333333334,18543.916666666664,20918.0,la,southeast,Very_Low,Cheap,Small
"vermillion, in",11190.5,11032.5,11348.5,1603.5,1445.5,1761.5,12794.0,0.8750376023850979,15179.5,16947.5,18904.5,in,midwest,Fair,Cheap,Very_Small
"vernon, mo",13917.0,13662.5,14171.5,2683.5,2429.0,2938.0,16600.5,0.8385704923711895,13351.5,15288.5,17341.5,mo,midwest,Low,Very_Cheap,Very_Small
"vernon, wi",21629.0,21347.5,21910.5,2886.0,2604.5,3167.5,24515.0,0.8823419463822066,13686.583333333332,15581.583333333332,17640.083333333336,wi,midwest,Fair,Very_Cheap,Very_Small
"victoria, tx",60881.5,59730.0,62033.0,15786.5,14635.0,16938.0,76668.0,0.7938931144840375,18566.625,19783.875,21055.875,tx,southwest,Very_Low,Moderate,Medium
"vigo, in",72513.0,71507.0,73519.0,11281.0,10275.0,12287.0,83794.0,0.8655874414094279,18894.625,20086.25,21368.75,in,midwest,Fair,Moderate,Medium
"vilas, wi",12948.5,12756.5,13140.5,2095.0,1903.0,2287.0,15043.5,0.861208238310709,13765.0,16177.0,18683.0,wi,midwest,Low,Very_Cheap,Very_Small
"wabash, il",8567.0,8473.0,8661.0,847.5,753.5,941.5,9414.5,0.9103013909471278,14706.333333333334,16133.666666666666,17637.333333333332,il,midwest,High,Very_Cheap,Very_Small
"wabash, in",21418.5,21109.0,21728.0,3286.5,2977.0,3596.0,24705.0,0.8672665920658797,17028.333333333332,19466.333333333332,22147.666666666668,in,midwest,Fair,Moderate,Very_Small
"wabasha, mn",16133.5,16017.5,16249.5,1116.0,1000.0,1232.0,17249.5,0.9355326235238475,12186.0,15078.0,17806.0,mn,midwest,High,Very_Cheap,Very_Small
"wadena, mn",9782.0,9680.5,9883.5,919.5,818.0,1021.0,10701.5,0.9141132029149501,13909.0,15986.5,18452.5,mn,midwest,High,Very_Cheap,Very_Small
"wagoner, ok",53542.0,52744.0,54340.0,11092.5,10294.5,11890.5,64634.5,0.8283741970284808,12279.0,14184.5,16268.0,ok,southwest,Very_Low,Very_Cheap,Small
"waldo, me",26853.0,26459.5,27246.5,4092.5,3699.0,4486.0,30945.5,0.8678728659070292,18951.5,21110.75,23488.25,me,northeast,Fair,Expensive,Very_Small
"walker, al",45620.5,44920.0,46321.0,7698.5,6998.0,8399.0,53319.0,0.8558081297813515,17770.25,19337.0,21059.25,al,southeast,Low,Moderate,Small
"walker, tx",35671.5,34780.5,36562.5,9674.0,8783.0,10565.0,45345.5,0.7863486842766028,17800.0,19486.0,21363.25,tx,southwest,Very_Low,Moderate,Small
"walla walla, wa",39461.0,38861.0,40061.0,6308.5,5708.5,6908.5,45769.5,0.8623196765698595,16545.125,18149.25,19888.25,wa,west,Low,Cheap,Small
"wallowa, or",4324.0,4251.5,4396.5,680.0,607.5,752.5,5004.0,0.8645136791347365,13691.0,15677.5,17960.5,or,west,Low,Very_Cheap,Very_Small
"walsh, nd",7483.0,7365.0,7601.0,1173.0,1055.0,1291.0,8656.0,0.86462797122544,13632.5,15898.0,18262.0,nd,midwest,Low,Very_Cheap,Very_Small
"walthall, ms",9476.5,9243.5,9709.5,2621.0,2388.0,2854.0,12097.5,0.7837740093365844,14993.0,17485.0,20112.5,ms,southeast,Very_Low,Cheap,Very_Small
"walton, fl",38275.0,37483.0,39067.0,10062.0,9270.0,10854.0,48337.0,0.7909825749967564,15592.0,17163.625,18853.125,fl,southeast,Very_Low,Cheap,Small
"walton, ga",61593.5,60613.0,62574.0,12713.0,11732.5,13693.5,74306.5,0.8285531806358637,17741.0,19643.0,21766.75,ga,southeast,Very_Low,Moderate,Small
"walworth, sd",3497.0,3434.5,3559.5,602.5,540.0,665.0,4099.5,0.8530022639057016,13206.0,15378.0,17796.0,sd,midwest,Low,Very_Cheap,Very_Small
"walworth, wi",76336.0,75585.0,77087.0,8415.5,7664.5,9166.5,84751.5,0.9007984620681224,16751.791666666664,18606.541666666664,20669.791666666664,wi,midwest,Fair,Cheap,Medium
"wapello, ia",25572.0,25258.5,25885.5,2988.0,2674.5,3301.5,28560.0,0.8954465664804543,18673.25,20290.0,22053.0,ia,midwest,Fair,Moderate,Very_Small
"ward, nd",52955.0,52362.0,53548.0,5951.5,5358.5,6544.5,58906.5,0.8984299823448068,17783.5,18927.0,20151.25,nd,midwest,Fair,Moderate,Small
"ward, tx",7577.5,7396.5,7758.5,2159.5,1978.5,2340.5,9737.0,0.7779403813404568,13818.5,16180.5,18702.5,tx,southwest,Very_Low,Very_Cheap,Very_Small
"ware, ga",22626.0,22173.5,23078.5,5367.5,4915.0,5820.0,27993.5,0.8084399134756945,19152.75,20892.5,22786.5,ga,southeast,Very_Low,Expensive,Very_Small
"warren, il",11950.0,11791.5,12108.5,1482.5,1324.0,1641.0,13432.5,0.8900675295282665,13679.0,15874.5,18218.0,il,midwest,Fair,Very_Cheap,Very_Small
"warren, in",5892.5,5810.5,5974.5,827.5,745.5,909.5,6720.0,0.8771853129427938,13725.0,15565.5,17553.0,in,midwest,Fair,Very_Cheap,Very_Small
"warren, ky",86903.0,85673.0,88133.0,13259.5,12029.5,14489.5,100162.5,0.866703054987513,18673.5,19938.25,21282.0,ky,southeast,Fair,Moderate,Medium
"warren, ms",34123.0,33528.0,34718.0,6427.5,5832.5,7022.5,40550.5,0.8418595158550941,19038.5,20792.0,22744.0,ms,southeast,Low,Expensive,Small
"warren, nj",79806.5,79014.5,80598.5,9173.0,8381.0,9965.0,88979.5,0.8970753742530119,20405.625,22156.875,24117.875,nj,northeast,Fair,Expensive,Medium
"warren, ny",47763.0,47330.0,48196.0,4138.5,3705.5,4571.5,51901.5,0.9204867845221741,16971.25,17986.25,19084.25,ny,northeast,High,Cheap,Small
"warren, pa",28858.0,28563.0,29153.0,3018.0,2723.0,3313.0,31876.0,0.9056067139028707,16640.5,18324.75,20216.5,pa,northeast,High,Cheap,Very_Small
"warren, tn",27200.0,26685.5,27714.5,5864.5,5350.0,6379.0,33064.5,0.8226407984418698,17283.666666666668,18736.0,20253.333333333332,tn,southeast,Very_Low,Moderate,Very_Small
"warren, va",28331.0,27930.0,28732.0,4383.5,3982.5,4784.5,32714.5,0.866013741125085,13949.0,15330.5,16737.5,va,southeast,Fair,Very_Cheap,Very_Small
"warrick, in",46340.0,45855.0,46825.0,4996.0,4511.0,5481.0,51336.0,0.9026032063389472,15431.25,17516.5,19673.75,in,midwest,High,Cheap,Small
"wasatch, ut",20561.0,20152.5,20969.5,4316.0,3907.5,4724.5,24877.0,0.8256754877497612,15339.0,18268.0,21073.0,ut,west,Very_Low,Cheap,Very_Small
"wasco, or",16840.5,16520.5,17160.5,3409.5,3089.5,3729.5,20250.0,0.8318724896848229,16352.0,18163.25,20127.25,or,west,Low,Cheap,Very_Small
"washakie, wy",5435.5,5322.0,5549.0,1200.5,1087.0,1314.0,6636.0,0.8191885968274475,14175.333333333334,16022.666666666666,18081.0,wy,west,Very_Low,Very_Cheap,Very_Small
"washburn, wi",10652.0,10540.5,10763.5,1137.5,1026.0,1249.0,11789.5,0.9039292895995841,13582.5,15853.5,18357.5,wi,midwest,High,Very_Cheap,Very_Small
"washington, fl",14675.5,14401.5,14949.5,3108.5,2834.5,3382.5,17784.0,0.8253877362276107,14439.5,16329.5,18400.5,fl,southeast,Very_Low,Very_Cheap,Very_Small
"washington, ga",13167.5,12910.0,13425.0,2715.0,2457.5,2972.5,15882.5,0.8293633638831016,13143.0,14854.0,16653.5,ga,southeast,Low,Very_Cheap,Very_Small
"washington, ia",16368.5,16204.0,16533.0,1546.5,1382.0,1711.0,17915.0,0.9136205570300955,16445.0,18925.5,21520.5,ia,midwest,High,Moderate,Very_Small
"washington, id",5948.0,5803.5,6092.5,1625.5,1481.0,1770.0,7573.5,0.7856877587869886,18842.5,21374.5,23940.0,id,west,Very_Low,Expensive,Very_Small
"washington, ks",3637.0,3575.0,3699.0,633.5,571.5,695.5,4270.5,0.851789357228132,15932.0,18582.0,21186.0,ks,midwest,Low,Cheap,Very_Small
"washington, la",30436.0,29800.5,31071.5,6972.5,6337.0,7608.0,37408.5,0.8138108570996486,15976.0,18193.5,20599.75,la,southeast,Very_Low,Cheap,Very_Small
"washington, md",108524.0,107528.5,109519.5,10753.5,9758.0,11749.0,119277.5,0.9099155001613631,18014.0,18883.0,19792.25,md,southeast,High,Moderate,Large
"washington, me",20060.5,19699.0,20422.0,4153.5,3792.0,4515.0,24214.0,0.8287467116392158,16268.458333333332,18327.25,20606.666666666664,me,northeast,Very_Low,Cheap,Very_Small
"washington, mo",16933.5,16644.0,17223.0,3140.5,2851.0,3430.0,20074.0,0.8438522640786459,14565.5,16522.0,18637.5,mo,midwest,Low,Very_Cheap,Very_Small
"washington, ms",33905.0,33228.5,34581.5,7735.5,7059.0,8412.0,41640.5,0.8146761843972543,19709.0,21375.25,23121.75,ms,southeast,Very_Low,Expensive,Small
"washington, nc",8319.5,8165.5,8473.5,1529.0,1375.0,1683.0,9848.5,0.8452210114109922,13922.5,16133.5,18437.5,nc,southeast,Low,Very_Cheap,Very_Small
"washington, ne",15461.0,15336.5,15585.5,1157.0,1032.5,1281.5,16618.0,0.9303959154090655,15106.5,17355.5,19808.0,ne,midwest,High,Cheap,Very_Small
"washington, oh",42861.5,42352.0,43371.0,5225.0,4715.5,5734.5,48086.5,0.8915615502998664,17476.416666666664,18954.75,20443.5,oh,midwest,Fair,Moderate,Small
"washington, ok",34028.0,33439.0,34617.0,7617.0,7028.0,8206.0,41645.0,0.8170522306361652,18761.25,20083.5,21499.5,ok,southwest,Very_Low,Moderate,Small
"washington, pa",152194.0,151138.0,153250.0,12652.5,11596.5,13708.5,164846.5,0.92331006277656,19057.6875,20717.916666666668,22475.104166666668,pa,northeast,High,Expensive,Very_Large
"washington, ri",92194.5,91494.5,92894.5,6707.5,6007.5,7407.5,98902.0,0.9323642630738205,18182.875,19817.375,21610.125,ri,northeast,High,Moderate,Medium
